C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_45_56_765.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_45_56_765.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_45_56_765.jpg, 0, 1, 0, 11.54301
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_45_56_876.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_45_56_876.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_45_56_876.jpg, 0, 1, 0, 12.51668
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_45_56_992.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_45_56_992.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_45_56_992.jpg, -0.345447, 1, 0, 13.74058
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_45_57_100.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_45_57_100.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_45_57_100.jpg, -0.6673758, 1, 0, 14.58391
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_45_57_223.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_45_57_223.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_45_57_223.jpg, -0.2851497, 1, 0, 16.18471
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_45_57_348.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_45_57_348.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_45_57_348.jpg, 0, 1, 0, 17.41605
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_45_57_467.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_45_57_467.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_45_57_467.jpg, 0, 1, 0, 18.66124
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_45_57_579.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_45_57_579.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_45_57_579.jpg, 0, 1, 0, 19.87488
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_45_57_698.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_45_57_698.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_45_57_698.jpg, 0, 1, 0, 21.06758
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_45_57_821.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_45_57_821.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_45_57_821.jpg, -0.0787608, 1, 0, 22.24346
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_45_57_938.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_45_57_938.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_45_57_938.jpg, -0.4314564, 1, 0, 23.27835
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_45_58_045.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_45_58_045.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_45_58_045.jpg, -0.111282, 1, 0, 24.24394
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_45_58_154.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_45_58_154.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_45_58_154.jpg, 0, 1, 0, 25.199
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_45_58_259.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_45_58_259.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_45_58_259.jpg, 0, 1, 0, 26.34119
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_45_58_369.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_45_58_369.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_45_58_369.jpg, -0.3314142, 1, 0, 27.21333
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_45_58_494.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_45_58_494.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_45_58_494.jpg, 0, 1, 0, 28.32264
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_45_58_604.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_45_58_604.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_45_58_604.jpg, 0, 0.6683338, 0, 29.00493
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_45_58_705.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_45_58_705.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_45_58_705.jpg, -0.3032673, 0.3650665, 0, 29.10909
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_45_58_813.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_45_58_813.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_45_58_813.jpg, -0.6253542, 0.04297957, 0, 28.61205
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_45_58_916.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_45_58_916.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_45_58_916.jpg, -0.3132222, 0, 0, 28.33626
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_45_59_020.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_45_59_020.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_45_59_020.jpg, 0, 0, 0, 27.96184
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_45_59_153.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_45_59_153.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_45_59_153.jpg, -0.3941517, 0, 0, 27.49753
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_45_59_266.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_45_59_266.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_45_59_266.jpg, -0.0577656, 0, 0, 27.16485
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_45_59_383.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_45_59_383.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_45_59_383.jpg, 0, 0, 0, 26.83416
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_45_59_496.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_45_59_496.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_45_59_496.jpg, 0, 0, 0, 26.56438
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_45_59_609.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_45_59_609.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_45_59_609.jpg, 0, 0, 0, 26.24462
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_45_59_713.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_45_59_713.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_45_59_713.jpg, 0, 0.3301836, 0, 26.32384
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_45_59_831.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_45_59_831.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_45_59_831.jpg, 0, 0.6780636, 0, 26.94541
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_45_59_945.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_45_59_945.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_45_59_945.jpg, -0.3332493, 0.3448143, 0, 27.02462
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_46_00_063.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_46_00_063.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_46_00_063.jpg, -0.6929567, 0, 0, 26.35848
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_46_00_186.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_46_00_186.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_46_00_186.jpg, -0.3220374, 0, 0, 26.06855
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_46_00_310.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_46_00_310.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_46_00_310.jpg, 0, 0, 0, 25.73024
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_46_00_421.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_46_00_421.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_46_00_421.jpg, 0, 0, 0, 25.41558
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_46_00_520.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_46_00_520.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_46_00_520.jpg, 0, 0, 0, 25.16012
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_46_00_624.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_46_00_624.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_46_00_624.jpg, 0.0723582, 0, 0, 24.9056
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_46_00_726.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_46_00_726.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_46_00_726.jpg, 0.3026352, 0, 0, 24.58196
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_46_00_830.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_46_00_830.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_46_00_830.jpg, 0.0109263, 0, 0, 24.32862
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_46_00_934.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_46_00_934.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_46_00_934.jpg, 0, 0, 0, 24.03049
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_46_01_037.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_46_01_037.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_46_01_037.jpg, 0, 0, 0, 23.78863
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_46_01_142.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_46_01_142.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_46_01_142.jpg, 0, 0.0826746, 0, 23.55624
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_46_01_246.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_46_01_246.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_46_01_246.jpg, 0, 0.3767094, 0, 23.59916
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_46_01_347.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_46_01_347.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_46_01_347.jpg, 0, 0.6781151, 0, 24.03802
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_46_01_448.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_46_01_448.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_46_01_448.jpg, 0, 0.9819921, 0, 24.80457
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_46_01_549.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_46_01_549.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_46_01_549.jpg, -0.06829561, 0.9828427, 0, 25.76353
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_46_01_651.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_46_01_651.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_46_01_651.jpg, -0.3594294, 0.6917089, 0, 26.43604
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_46_01_755.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_46_01_755.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_46_01_755.jpg, -0.06273931, 0.3305098, 0, 26.82074
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_46_01_859.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_46_01_859.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_46_01_859.jpg, 0, 0.01968995, 0, 26.77262
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_46_01_960.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_46_01_960.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_46_01_960.jpg, 0, 0.0861894, 0, 26.51334
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_46_02_063.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_46_02_063.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_46_02_063.jpg, -0.2112078, 0.1708209, 0, 26.48128
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_46_02_164.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_46_02_164.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_46_02_164.jpg, 0, 0, 0, 26.27009
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_46_02_265.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_46_02_265.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_46_02_265.jpg, 0, 0.0658536, 0, 26.00301
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_46_02_370.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_46_02_370.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_46_02_370.jpg, 0, 0.3636609, 0, 25.99648
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_46_02_469.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_46_02_469.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_46_02_469.jpg, -0.1600788, 0.06512881, 0, 25.99987
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_46_02_570.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_46_02_570.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_46_02_570.jpg, -0.3226878, 0, 0, 25.63946
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_46_02_679.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_46_02_679.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_46_02_679.jpg, 0, 0, 0, 25.32846
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_46_02_782.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_46_02_782.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_46_02_782.jpg, 0, 0.2869347, 0, 25.26179
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_46_02_883.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_46_02_883.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_46_02_883.jpg, 0, 0.3186058, 0, 25.47637
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_46_02_988.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_46_02_988.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_46_02_988.jpg, 0, 0.01041607, 0, 25.42696
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_46_03_092.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_46_03_092.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_46_03_092.jpg, 0, 0, 0, 25.16747
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_46_03_197.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_46_03_197.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_46_03_197.jpg, 0, 0.1640703, 0, 24.91161
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_46_03_299.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_46_03_299.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_46_03_299.jpg, 0, 0.3212958, 0, 25.03089
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_46_03_400.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_46_03_400.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_46_03_400.jpg, 0, 0.01852889, 0, 24.98635
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_46_03_504.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_46_03_504.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_46_03_504.jpg, 0, 0.3114099, 0, 24.91762
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_46_03_606.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_46_03_606.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_46_03_606.jpg, 0, 0.6174708, 0, 25.22523
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_46_03_709.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_46_03_709.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_46_03_709.jpg, 0, 0.9075279, 0, 25.89379
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_46_03_813.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_46_03_813.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_46_03_813.jpg, -0.2771493, 0.6921704, 0, 26.60664
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_46_03_916.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_46_03_916.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_46_03_916.jpg, -0.01897561, 0.3288456, 0, 26.99543
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_46_04_019.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_46_04_019.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_46_04_019.jpg, 0, 0.01991157, 0, 26.94407
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_46_04_123.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_46_04_123.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_46_04_123.jpg, 0, 0, 0, 26.67175
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_46_04_228.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_46_04_228.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_46_04_228.jpg, 0, 0.2025756, 0, 26.47359
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_46_04_333.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_46_04_333.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_46_04_333.jpg, -0.137313, 0.499443, 0, 26.63338
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_46_04_432.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_46_04_432.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_46_04_432.jpg, -0.3043392, 0.23391, 0, 26.73336
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_46_04_534.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_46_04_534.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_46_04_534.jpg, 0, 0, 0, 26.50589
C:\Users\HP\Desktop\Data\IMG\center_2022_08_17_15_46_04_637.jpg, C:\Users\HP\Desktop\Data\IMG\left_2022_08_17_15_46_04_637.jpg, C:\Users\HP\Desktop\Data\IMG\right_2022_08_17_15_46_04_637.jpg, 0, 0, 0, 26.2365
